source,target,color,vuln_score,hygiene_color,vuln_weight,hygiene_weight,time
pydemoapp2,asgiref,#AEEA00,#d500f9,#f48fb1,0,3,2023-12-19T19:22:53+05:30
pydemoapp2,defusedxml,#AEEA00,#d500f9,#d500f9,0,2,2023-12-19T19:22:53+05:30
pydemoapp2,pyjwt,#AEEA00,#d500f9,#f48fb1,0,3,2023-12-19T19:22:53+05:30
asgiref,typing-extensions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
asgiref,pytest-asyncio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
django-heroku,dj-database-url,#e91e63,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
django-heroku,django,#e91e63,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
pytest-timeout,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
urllib3,pyopenssl,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,idna,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,ipaddress,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,brotlicffi,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,brotli,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,brotlipy,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
urllib3,cryptography,#E64A19,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
cffi,pycparser,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
pytest-asyncio,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pre-commit,pyyaml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pre-commit,cfgv,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pre-commit,identify,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
brotlipy,cffi,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
brotlipy,enum34,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
furo,sphinx,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
