source,target,color,vuln_score,hygiene_color,vuln_weight,hygiene_weight,time
pdfminer-six,cryptography,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pdfminer-six,typing-extensions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pdfminer-six,pillow,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pdfminer-six,charset-normalizer,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pdfminer-six,sphinx-argparse,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
sphinxcontrib-qthelp,docutils-stubs,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
rich,ipywidgets,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
rich,markdown-it-py,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
rich,pygments,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
rich,typing-extensions,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
cookiecutter,whichcraft,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,six,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,binaryornot,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,jinja2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,click,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,jinja2-time,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,poyo,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cookiecutter,python-slugify,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
sacrebleu,typing,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
sacrebleu,portalocker,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
update-checker,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
notebook-shim,jupyter-server,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
notebook-shim,pytest,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
notebook-shim,pytest-console-scripts,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
notebook-shim,pytest-jupyter,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
notebook-shim,pytest-tornasync,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
flask,werkzeug,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,jinja2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,itsdangerous,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,click,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,asgiref,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
flask,python-dotenv,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
clickhouse-connect,lz4,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,apache-superset,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,zstandard,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,pyarrow,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,orjson,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,numpy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,certifi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,pandas,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,sqlalchemy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
clickhouse-connect,pytz,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,h2,#74b9ff,#d500f9,#f48fb1,0,3,2023-12-11T09:56:39+05:30
httpx,socksio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,sniffio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,brotlicffi,#74b9ff,#d500f9,#d500f9,0,2,2023-12-11T09:56:39+05:30
httpx,httpcore,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,brotli,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,click,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,pygments,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,certifi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,idna,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,rich,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpx,anyio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
cupy-cuda90,numpy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cupy-cuda90,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
cupy-cuda90,six,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azure-search-documents,azure-core,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
azure-search-documents,azure-common,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
azure-search-documents,isodate,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,python-snappy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,pykerberos,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,winkerberos,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,dnspython,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,certifi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,zstandard,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,pyopenssl,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,pymongocrypt,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,service-identity,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pymongo,cryptography,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
json-spec,termcolor,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
json-spec,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
aioitertools,typing_extensions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pytest-datadir,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jupyterlab-server,jsonschema,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,babel,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,packaging,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,pytest-jupyter[server],#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,openapi-core,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,pytest-console-scripts,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,requests-mock,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,pytest-cov,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,pytest-timeout,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,jupyter-server,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,ruamel-yaml,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,pytest,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,werkzeug,#74b9ff,#d500f9,#d500f9,0,1,2023-12-11T09:56:39+05:30
jupyterlab-server,importlib-metadata,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyterlab-server,json5,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
keyring,pytest-enabler,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest-black,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,jaraco.classes,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest-ruff,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest-mypy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,jaraco.tidelift,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest-checkdocs,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,jaraco.packaging,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest-cov,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,importlib-resources,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,pywin32-ctypes,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,shtab,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
keyring,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
textstat,pyphen,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jinja2,markupsafe,#74b9ff,#d500f9,#d500f9,0,1,2023-12-11T09:56:39+05:30
playwright,typing-extensions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
playwright,greenlet,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
playwright,pyee,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
mdit-py-plugins,pre-commit,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
mdit-py-plugins,markdown-it-py,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
mdit-py-plugins,pytest-regressions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pytest-xdist,execnet,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
pytest-xdist,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
pytest-xdist,pytest-forked,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
pytest-xdist,six,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
docker,packaging,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
docker,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
docker,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
docker,websocket-client,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
docker,pywin32,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
docker,paramiko,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
bokeh,jinja2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,xyzservices,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,pyyaml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,tornado,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,contourpy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,packaging,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,pillow,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,numpy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
bokeh,pandas,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,pathspec,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,pyyaml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,pytest-asyncio,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,rich,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,filelock,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,docker,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,python-jose,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jina-hubble-sdk,aiohttp,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
jupyter-console,pygments,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,traitlets,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,ipython,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,jupyter-client,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,pexpect,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,jupyter-core,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,prompt-toolkit,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,flaky,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,pytest,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
jupyter-console,pyzmq,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pydantic,email-validator,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pydantic,typing-extensions,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pydantic,python-dotenv,#e91e63,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,requests-toolbelt,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,importlib-metadata,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,pyjwt,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-arango,types-requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,traitlets,#74b9ff,#d500f9,#d500f9,0,2,2023-12-11T09:56:39+05:30
ipykernel,curio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pyqt5,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,psutil,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,trio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,tornado,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,appnope,#74b9ff,#d500f9,#f48fb1,0,4,2023-12-11T09:56:39+05:30
ipykernel,nest-asyncio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,jupyter-client,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,packaging,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pyside6,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,debugpy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pyzmq,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pre-commit,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pytest-timeout,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,ipyparallel,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,pytest-asyncio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,comm,#74b9ff,#d500f9,#ff4081,0,8,2023-12-11T09:56:39+05:30
ipykernel,ipython,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,sphinxcontrib-github-alt,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
ipykernel,jupyter-core,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
azureml-core,azure-mgmt-keyvault,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,docker,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-mgmt-storage,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,cryptography,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,python-dateutil,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,pytz,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-graphrbac,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,pathspec,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,contextlib2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-common,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,jsonpickle,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,adal,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,ndg-httpsclient,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,pyopenssl,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-mgmt-authorization,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,msrestazure,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,ruamel.yaml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,msrest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,jmespath,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-mgmt-resource,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,pyjwt,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,urllib3,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,backports.tempfile,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,azure-mgmt-containerregistry,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
azureml-core,secretstorage,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
httpcore,socksio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpcore,trio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpcore,certifi,#74b9ff,#d500f9,#d500f9,0,1,2023-12-11T09:56:39+05:30
httpcore,h11,#74b9ff,#d500f9,#d500f9,0,2,2023-12-11T09:56:39+05:30
httpcore,anyio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
httpcore,h2,#74b9ff,#d500f9,#f48fb1,0,3,2023-12-11T09:56:39+05:30
torchvision,pillow,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
torchvision,scipy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
torchvision,numpy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
torchvision,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
torchvision,torch,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
libdeeplake,numpy,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
libdeeplake,dill,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
python-socks,async-timeout,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
python-socks,curio,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
python-socks,trio,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
python-socks,anyio,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
marqo,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
marqo,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
marqo,pydantic,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
marqo,typing-extensions,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
marqo,packaging,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,pillow,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,beautifulsoup4,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,tldextract,#ff4081,#d500f9,#f48fb1,0,3,2023-12-11T09:56:39+05:30
newspaper3k,feedparser,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,requests,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,jieba3k,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,tinysegmenter,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,lxml,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,nltk,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
newspaper3k,python-dateutil,#ff4081,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,nbformat,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,pytest-asyncio,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,jupyter-client,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,jupyter-core,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,traitlets,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
nbclient,pre-commit,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests-oauthlib,oauthlib,#74b9ff,#d500f9,#d500f9,0,1,2023-12-11T09:56:39+05:30
requests-oauthlib,requests,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests-oauthlib,oauthlib[signedtoken],#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
sphinx-argparse-cli,sphinx,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
requests,idna,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests,certifi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests,chardet,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
requests,charset-normalizer,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
matplotlib,packaging,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,python-dateutil,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,importlib-resources,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,cycler,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,numpy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,kiwisolver,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,pillow,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,pyparsing,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
matplotlib,contourpy,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
pyzmq,cffi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-11T09:56:39+05:30
pyobjc-framework-cocoa,pyobjc-core,#7e57c2,#d500f9,#d500f9,0,0,2023-12-11T10:56:39+05:30
